adshex,flight_id,latitude,longitude,altitude,speed,track,squawk,type,timestamp,name,other_names1,other_names2,n_number,serial_number,mfr_mdl_code,mfr,model,year_mfr,type_aircraft,agency
A120A0,726d2e0,47.6815,-122.18199,1700,68,174,4402,AS50,2015-08-17T23:09:30Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,172AE,3839,8680954,EUROCOPTER,AS 350 B3,2004,6,dhs
AD4B3C,7265f06,33.7834,-118.14699,7599,78,226,4415,,2015-08-17T23:09:20Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.76371,-77.28099,8400,81,117,4414,,2015-08-17T23:09:20Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.76621,-77.2866,8400,84,128,4414,,2015-08-17T23:09:11Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7905,-118.137,7600,78,238,4415,,2015-08-17T23:09:01Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7713,-77.29389,8400,81,142,4414,,2015-08-17T23:09:01Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7918,-118.134,7600,78,240,4415,,2015-08-17T23:08:55Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A120A0,726d2e0,47.7069,-122.18299,1800,64,181,4402,AS50,2015-08-17T23:08:40Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,172AE,3839,8680954,EUROCOPTER,AS 350 B3,2004,6,dhs
A120A0,726d2e0,47.7163,-122.18199,1800,60,181,4402,AS50,2015-08-17T23:08:20Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,172AE,3839,8680954,EUROCOPTER,AS 350 B3,2004,6,dhs
AD4B3C,7265f06,33.7976,-118.09599,7600,74,294,4415,,2015-08-17T23:07:57Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.8084,-77.29619,8400,86,220,4414,,2015-08-17T23:07:56Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A7A9D4,726bc89,33.27051,-116.967,17500,126,152,4773,PC12,2015-08-17T23:07:20Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
AD4B3C,7265f06,33.78611,-118.076,7600,73,329,4415,,2015-08-17T23:07:20Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A7A9D4,726bc89,33.2801,-116.97199,17500,127,154,4773,PC12,2015-08-17T23:07:10Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
AD4B3C,7265f06,33.7804,-118.07199,7599,78,343,4415,,2015-08-17T23:07:10Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7762,-118.07099,7600,75,334,4415,,2015-08-17T23:07:00Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7698,-118.07099,7600,80,8,4415,,2015-08-17T23:06:50Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.8181,-77.25119,8399,88,299,4414,,2015-08-17T23:06:50Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.76571,-118.072,7600,92,18,4415,,2015-08-17T23:06:41Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.8141,-77.243,8400,87,311,4414,,2015-08-17T23:06:41Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.74831,-118.077,7600,92,29,4415,,2015-08-17T23:06:15Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7415,-118.08199,7599,95,36,4415,,2015-08-17T23:06:05Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7371,-118.08699,7600,94,41,4415,,2015-08-17T23:05:55Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A120A0,726d2e0,47.80011,-122.182,1800,71,167,4402,AS50,2015-08-17T23:05:50Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,172AE,3839,8680954,EUROCOPTER,AS 350 B3,2004,6,dhs
A7A9D4,726bc89,33.3398,-117.044,17500,120,128,4773,PC12,2015-08-17T23:05:40Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
AD4B3C,7265f06,33.7266,-118.10199,7600,92,68,4415,,2015-08-17T23:05:35Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7785,-77.2297,8400,90,25,4414,,2015-08-17T23:05:35Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.772,-77.23459,8400,92,41,4414,,2015-08-17T23:05:25Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A7A9D4,726bc89,33.357,-117.06399,17500,124,143,4773,PC12,2015-08-17T23:05:20Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A120A0,726d2e0,47.8125,-122.18599,1900,68,174,4402,AS50,2015-08-17T23:05:20Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,172AE,3839,8680954,EUROCOPTER,AS 350 B3,2004,6,dhs
A9C265,72660d6,38.7681,-77.23919,8400,90,50,4414,,2015-08-17T23:05:15Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A7A9D4,726bc89,33.36311,-117.069,17500,121,151,4773,PC12,2015-08-17T23:05:10Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A9C265,72660d6,38.76471,-77.24479,8400,90,61,4414,,2015-08-17T23:05:05Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A6718E,726c051,32.76621,-116.919,4500,725,179,4414,C182,2015-08-17T23:05:05Z,NBR AVIATION,,,514NY,18282271,2072703,CESSNA,182T,2010,4,fbi
A7A9D4,726bc89,33.3704,-117.07299,17500,119,162,4773,PC12,2015-08-17T23:05:00Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
AD4B3C,7265f06,33.7285,-118.13299,7600,97,128,4415,,2015-08-17T23:04:55Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7607,-77.2681,8400,90,97,4414,,2015-08-17T23:04:40Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A7A9D4,726bc89,33.39651,-117.077,17500,98,181,4773,PC12,2015-08-17T23:04:30Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A9C265,72660d6,38.7616,-77.2748,8400,91,108,4414,,2015-08-17T23:04:30Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.74261,-118.14799,7599,88,158,4415,,2015-08-17T23:04:25Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A7A9D4,726bc89,33.4024,-117.07699,17500,104,186,4773,PC12,2015-08-17T23:04:20Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A9C265,72660d6,38.77341,-77.29669,8400,90,149,4414,,2015-08-17T23:04:00Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.77791,-77.3001,8399,91,157,4414,,2015-08-17T23:03:50Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7674,-118.148,7600,87,210,4415,,2015-08-17T23:03:45Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A120A0,726d2e0,47.8663,-122.19499,2000,73,177,4402,AS50,2015-08-17T23:03:35Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,172AE,3839,8680954,EUROCOPTER,AS 350 B3,2004,6,dhs
AD4B3C,7265f06,33.7759,-118.14099,7600,87,223,4415,,2015-08-17T23:03:30Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A7A9D4,726bc89,33.45321,-117.082,17500,149,159,4773,PC12,2015-08-17T23:03:25Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
AD4B3C,7265f06,33.784,-118.129,7599,84,242,4415,,2015-08-17T23:03:10Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.80951,-77.2955,8400,88,223,4414,,2015-08-17T23:03:01Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.81611,-77.28569,8400,86,243,4414,,2015-08-17T23:02:45Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A120A0,726d2e0,47.91911,-122.194,1900,58,58,4402,AS50,2015-08-17T23:02:44Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,172AE,3839,8680954,EUROCOPTER,AS 350 B3,2004,6,dhs
A7A9D4,726bc89,33.4908,-117.08699,17500,378,130,4773,PC12,2015-08-17T23:02:40Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
AD4B3C,7265f06,33.788,-118.101,7599,81,295,4415,,2015-08-17T23:02:30Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7858,-118.096,7600,86,309,4415,,2015-08-17T23:02:20Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7808,-118.09,7600,90,332,4415,,2015-08-17T23:02:10Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.8202,-77.26179,8400,86,278,4414,,2015-08-17T23:02:10Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.81851,-77.25269,8400,88,299,4414,,2015-08-17T23:02:00Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A7A9D4,726bc89,33.5442,-117.11899,17500,119,183,4773,PC12,2015-08-17T23:01:50Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A9C265,72660d6,38.816,-77.2471,8399,88,304,4414,,2015-08-17T23:01:50Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A120A0,726d2e0,48.0746,-122.20899,1600,58,58,4402,AS50,2015-08-17T23:01:25Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,172AE,3839,8680954,EUROCOPTER,AS 350 B3,2004,6,dhs
A9C265,72660d6,38.7871,-77.22669,8400,84,8,4414,,2015-08-17T23:00:55Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.78461,-77.2272,8400,80,14,4414,,2015-08-17T23:00:49Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7288,-118.106,7600,98,68,4415,,2015-08-17T23:00:40Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7732,-77.23369,8400,88,39,4414,,2015-08-17T23:00:30Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.7691,-77.23809,8400,88,49,4414,,2015-08-17T23:00:24Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7264,-118.12899,7600,98,105,4415,,2015-08-17T23:00:15Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A7A9D4,726bc89,33.64021,-117.14199,17500,132,190,4773,PC12,2015-08-17T23:00:09Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
AD4B3C,7265f06,33.72811,-118.13499,7599,97,117,4415,,2015-08-17T23:00:04Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.76241,-77.2522,8400,88,72,4414,,2015-08-17T23:00:04Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A7A9D4,726bc89,33.6507,-117.14,17500,138,201,4773,PC12,2015-08-17T22:59:59Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
AD4B3C,7265f06,33.73251,-118.144,7600,96,135,4415,,2015-08-17T22:59:54Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.76101,-77.2692,8400,90,98,4414,,2015-08-17T22:59:44Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7434,-118.15399,7599,91,158,4415,,2015-08-17T22:59:34Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A7A9D4,726bc89,33.6832,-117.11799,17500,187,221,4773,PC12,2015-08-17T22:59:24Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A9C265,72660d6,38.7651,-77.2849,8399,90,123,4414,,2015-08-17T22:59:24Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A6718E,726c051,32.7405,-116.888,4500,725,179,0,C182,2015-08-17T22:59:19Z,NBR AVIATION,,,514NY,18282271,2072703,CESSNA,182T,2010,4,fbi
A9C265,72660d6,38.7681,-77.2902,8400,90,134,4414,,2015-08-17T22:59:14Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.7738,-77.29679,8400,90,148,4414,,2015-08-17T22:59:04Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7679,-118.155,7599,78,206,4415,,2015-08-17T22:58:55Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7782,-77.3,8399,90,160,4414,,2015-08-17T22:58:55Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7777,-118.14699,7599,78,229,4415,,2015-08-17T22:58:35Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.79081,-77.3035,8400,90,184,4414,,2015-08-17T22:58:35Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A7A9D4,726bc89,33.7371,-117.151,17500,135,169,4773,PC12,2015-08-17T22:58:24Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
AD4B3C,7265f06,33.7818,-118.141,7600,76,247,4415,,2015-08-17T22:58:19Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.8031,-77.30039,8400,90,207,4414,,2015-08-17T22:58:15Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A7A9D4,726bc89,33.7492,-117.15399,17500,174,151,4773,PC12,2015-08-17T22:58:14Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A9C265,72660d6,38.8096,-77.2957,8400,90,221,4414,,2015-08-17T22:58:05Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.8114,-77.29369,8399,90,224,4414,,2015-08-17T22:57:59Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7845,-118.123,7599,74,280,4415,,2015-08-17T22:57:54Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.81491,-77.28919,8400,90,234,4414,,2015-08-17T22:57:49Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.78381,-118.11799,7600,76,289,4415,,2015-08-17T22:57:44Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7814,-118.11099,7600,80,299,4415,,2015-08-17T22:57:34Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.8217,-77.26519,8399,90,274,4414,,2015-08-17T22:57:19Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.8188,-77.2492,8400,94,301,4414,,2015-08-17T22:56:59Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7674,-118.08799,7600,82,320,4415,,2015-08-17T22:56:54Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.8159,-77.2433,8400,90,309,4414,,2015-08-17T22:56:49Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.8104,-77.23579,8400,88,325,4414,,2015-08-17T22:56:39Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7573,-118.08,7599,87,339,4415,,2015-08-17T22:56:34Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.80341,-77.2304,8400,86,335,4414,,2015-08-17T22:56:29Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A7A9D4,726bc89,33.8589,-117.18799,17500,118,168,4773,PC12,2015-08-17T22:56:19Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
AD4B3C,7265f06,33.73931,-118.077,7600,90,11,4415,,2015-08-17T22:56:04Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7888,-77.226,8400,94,10,4414,,2015-08-17T22:56:04Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7316,-118.08,7600,90,26,4415,,2015-08-17T22:55:54Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7833,-77.2274,8400,95,18,4414,,2015-08-17T22:55:54Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.72691,-118.082,7599,90,37,4415,,2015-08-17T22:55:44Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7758,-77.2314,8400,92,35,4414,,2015-08-17T22:55:44Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A7A9D4,726bc89,33.89651,-117.197,17499,118,168,4773,PC12,2015-08-17T22:55:39Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A9C265,72660d6,38.7713,-77.23579,8400,97,44,4414,,2015-08-17T22:55:35Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.7632,-77.24979,8400,91,71,4414,,2015-08-17T22:55:14Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.71411,-118.11,7599,90,92,4415,,2015-08-17T22:55:06Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A7A9D4,726bc89,33.9211,-117.202,17500,122,168,4773,PC12,2015-08-17T22:55:05Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
AD4B3C,7265f06,33.7344,-118.144,7600,90,152,4415,,2015-08-17T22:54:09Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7772,-77.29929,8400,90,158,4414,,2015-08-17T22:54:09Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A7A9D4,726bc89,33.99541,-117.215,17500,137,174,4773,PC12,2015-08-17T22:53:50Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A68BD9,726c0c5,29.8581,-95.35589,2000,74,268,5323,,2015-08-17T22:53:18Z,U S DEPT OF HOMELAND SECURITY,U S CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,5204G,3089,8680950,EUROCOPTER,AS 350 B2,1998,6,dhs
A7A9D4,726bc89,34.0449,-117.22299,17500,126,156,4773,PC12,2015-08-17T22:52:59Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A9C265,72660d6,38.8072,-77.29549,8375,126,246,4414,,2015-08-17T22:52:53Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.8096,-77.2932,8350,115,251,4414,,2015-08-17T22:52:47Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.78131,-118.13399,7600,82,219,4415,,2015-08-17T22:52:44Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.79,-118.12399,7600,78,240,4415,,2015-08-17T22:52:24Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A7A9D4,726bc89,34.0876,-117.237,17500,135,167,4773,PC12,2015-08-17T22:52:08Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A9C265,72660d6,38.8182,-77.25829,8325,110,311,4414,,2015-08-17T22:52:04Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
